month,portfolio_value,withdrawal,base_withdrawal,contribution,total_withdrawals,total_contributions,total_rebalance_costs,stocks_value,bonds_value,gold_value,cash_value,simulation
36,60724.92474152391,1235.3364413378663,1235.3364413378663,100,46251.05238170269,3600,0,44431.190746697794,10342.736498004899,0.0,5950.997496821221,9098
37,57903.71310182992,1236.3611999999969,1236.3611999999969,100,47487.41358170269,3700,0,41999.8515418939,10056.873347486606,0.0,5846.988212449414,9098
38,54051.75506024078,1237.3868087384956,1237.3868087384956,100,48724.80039044119,3800,0,38640.001721747205,9676.823758156075,0.0,5734.929580337507,9098
39,49524.37558702079,1238.4132682585332,1238.4132682585332,100,49963.21365869972,3900,0,34281.92572939159,9629.52223453911,0.0,5612.927623090094,9098
40,48507.224695210694,1239.4405792658656,1239.4405792658656,100,51202.65423796559,4000,0,33537.27223308117,9474.521646909327,0.0,5495.430815220197,9098
41,46123.66777065978,1240.4687424668339,1240.4687424668339,100,52443.122980432425,4100,0,31384.765365034407,9365.404516492956,0.0,5373.497889132416,9098
42,45957.860263790564,1241.4977585683653,1241.4977585683653,100,53684.62073900079,4200,0,31621.36547144626,9084.373277403745,0.0,5252.121514940567,9098
43,46901.657987838764,1242.527628277973,1242.527628277973,100,54927.148367278765,4300,0,32916.43961752564,8850.702557837592,0.0,5134.51581247553,9098
44,45232.63212628086,1243.5583523037578,1243.5583523037578,100,56170.70671958252,4400,0,31555.121959533684,8661.324062626025,0.0,5016.186104121145,9098
45,45025.59389684438,1244.5899313544073,1244.5899313544073,100,57415.29665093693,4500,0,31539.171336744657,8584.621012038637,0.0,4901.801548061085,9098
46,46113.10442162535,1245.6223661391973,1245.6223661391973,100,58660.91901707613,4600,0,33099.40157820653,8224.437351890603,0.0,4789.26549152822,9098
47,45392.92279662978,1246.6556573679918,1246.6556573679918,100,59907.57467444412,4700,0,32660.676557009258,8053.201353468823,0.0,4679.044886151701,9098
48,43440.972871622056,1247.6898057512437,1247.6898057512437,100,61155.264480195365,4800,0,30911.687994827924,7961.503657693934,0.0,4567.781219100203,9098
49,44497.46078324187,1248.7248119999956,1248.7248119999956,100,62403.98929219536,4900,0,32499.504333579982,7536.440283803661,0.0,4461.516165858223,9098
50,44201.18279431848,1249.7606768258793,1249.7606768258793,100,63653.749969021235,5000,0,32349.213037797635,7495.801943195939,0.0,4356.167813324899,9098
51,42923.01336689371,1250.7974009411173,1250.7974009411173,100,64904.547369962354,5100,0,31392.346927370352,7279.8370164945745,0.0,4250.829423028794,9098
52,41524.29395029554,1251.834985058523,1251.834985058523,100,66156.38235502088,5200,0,30186.197056649737,7195.694995919891,0.0,4142.401897725919,9098
53,41819.22648153007,1252.873429891501,1252.873429891501,100,67409.25578491238,5300,0,30424.73436318001,7358.651615662415,0.0,4035.840502687649,9098
54,40749.503870740584,1253.9127361540477,1253.9127361540477,100,68663.16852106643,5400,0,29647.883773813803,7170.228633423349,0.0,3931.391463503433,9098
55,41629.79747809828,1254.9529045607517,1254.9529045607517,100,69918.12142562718,5500,0,30866.952857145297,6932.5397399182375,0.0,3830.3048810347445,9098
56,39650.33607160916,1255.9939358267943,1255.9939358267943,100,71174.11536145397,5600,0,29151.455107416816,6770.647064216723,0.0,3728.2338999756175,9098
57,38485.2792721634,1257.0358306679502,1257.0358306679502,100,72431.15119212192,5700,0,28419.09880238349,6437.733855273465,0.0,3628.446614506444,9098
58,38392.58239441197,1258.0785898005881,1258.0785898005881,100,73689.2297819225,5800,0,28699.585581613417,6164.619691424738,0.0,3528.377121373818,9098
